Customer_id,Customer_dob,Customer_gender,Customer_cityCode,Customer_name
268614,16-08-1983,F,SanFrancisco,Fripp
268854,17-08-1983,F,SanFrancisco,Lablanc
267258,19-08-1983,M,Dallas,Kizer
267272,20-08-1983,F,LosAngeles,Liedtke
269154,22-08-1983,M,LosAngeles,Marra
271986,22-08-1983,F,Oklahoma,Godin
267232,25-08-1983,F,Chicago,Arnhold
268968,28-08-1983,M,Dallas,Musselwhite
275049,01-09-1983,M,Detroit,
272151,04-09-1983,M,SanFrancisco,Gately
268548,05-09-1983,M,Oklahoma,Leflore
268551,06-09-1983,F,SanDiego,Luth
271355,08-09-1983,F,Detroit,Delp
271937,10-09-1983,F,Oklahoma,Kinch
273207,11-09-1983,F,Chicago,Kranz
267511,11-09-1983,M,NewYork,
272194,12-09-1983,M,SanFrancisco,Duhart
273004,13-09-1983,F,Boston,Pharr
267367,14-09-1983,F,Dallas,Fleischer
272661,14-09-1983,M,Chicago,Goertz
271338,15-09-1983,M,SanFrancisco,Eisele
272032,15-09-1983,M,Dallas,Viands
274883,18-09-1983,M,Miami,Schuetz
269274,18-09-1983,F,SanFrancisco,Strother
270433,19-09-1983,M,NewYork,Calton
270113,19-09-1983,F,SanFrancisco,Loos
274068,19-09-1983,F,SanFrancisco,Redner
274702,21-09-1983,M,Oklahoma,Fiedler
269292,22-09-1983,F,NewYork,Abell
268516,22-09-1983,F,Oklahoma,Resch
270012,24-09-1983,M,Detroit,Pare
270083,26-09-1983,M,Dallas,Knipp
267980,28-09-1983,M,SanDiego,Drewry
268226,01-10-1983,F,Dallas,Sutherlin
269516,01-10-1983,F,Oklahoma,Seawood
266935,03-10-1983,F,Chicago,Sirianni
272997,07-10-1983,M,Oklahoma,Weir
274987,08-10-1983,M,Detroit,Bischoff
273993,11-10-1983,M,Miami,
272268,14-10-1983,F,Chicago,Meints
268372,14-10-1983,M,Boston,Sorrels
270549,16-10-1983,F,Boston,Helbing
271191,16-10-1983,F,LosAngeles,Morais
272908,19-10-1983,M,Dallas,Kollar
273787,24-10-1983,M,Chicago,Harsh
266885,26-10-1983,M,NewYork,Mijangos
269135,01-11-1983,F,Oklahoma,Romaine
274057,06-11-1983,M,LosAngeles,Lucca
271973,06-11-1983,M,Boston,Chadwell
267119,07-11-1983,F,LosAngeles,Hyppolite
275079,08-11-1983,M,LosAngeles,Cottone
270106,09-11-1983,M,Detroit,Vince
269038,17-11-1983,M,Chicago,Callaghan
268216,17-11-1983,M,Detroit,
271026,19-11-1983,F,Oklahoma,Goya
268174,22-11-1983,M,Detroit,Dagenhart
273640,23-11-1983,F,Dallas,Patt
274025,26-11-1983,F,SanDiego,Backus
274243,26-11-1983,M,Oklahoma,Peery
269293,27-11-1983,M,Detroit,Cheng
268948,28-11-1983,F,SanFrancisco,Parra
270603,28-11-1983,M,Dallas,Mcmorris
271738,29-11-1983,F,NewYork,Cauley
269662,29-11-1983,M,Miami,Kmetz
270913,04-12-1983,F,SanDiego,Ratliff
270284,05-12-1983,F,Boston,Schacherer
271334,08-12-1983,F,Oklahoma,Zieman
269423,09-12-1983,F,Chicago,Lappin
271519,11-12-1983,F,SanDiego,Brehmer
267975,14-12-1983,M,SanFrancisco,Castilleja
268842,14-12-1983,F,LosAngeles,Krueger
269521,15-12-1983,M,Chicago,Howlett
275083,16-12-1983,F,NewYork,
267616,21-12-1983,M,LosAngeles,Delillo
269625,21-12-1983,F,SanFrancisco,Wilczynski
267617,21-12-1983,F,Oklahoma,Aponte
270242,24-12-1983,F,Dallas,Ranney
272392,28-12-1983,F,Miami,Dively
274981,02-01-1984,M,Detroit,Neubauer
274348,02-01-1984,F,SanFrancisco,Foland
269651,03-01-1984,M,Dallas,Baier
269902,03-01-1984,M,Chicago,Renfroe
268735,05-01-1984,M,Oklahoma,Sholtis
270696,11-01-1984,F,LosAngeles,Torgeson
272801,12-01-1984,F,SanDiego,Forsman
273376,12-01-1984,F,Dallas,Averitt
267108,13-01-1984,F,Miami,Manrique
274217,14-01-1984,M,SanFrancisco,Calender
272825,18-01-1984,F,NewYork,Shoultz
266936,19-01-1984,F,Miami,Streicher
271790,19-01-1984,F,NewYork,Constance
268090,20-01-1984,F,SanFrancisco,Mesta
273723,21-01-1984,F,SanFrancisco,Wynter
266980,21-01-1984,M,SanFrancisco,Leblanc
272144,21-01-1984,M,SanDiego,Burfield
274272,22-01-1984,F,Boston,Near
273187,22-01-1984,M,Chicago,Mellon
272970,22-01-1984,F,Dallas,Woolfolk
275177,23-01-1984,F,Boston,Sabbagh
274118,24-01-1984,F,Oklahoma,Straughter
270884,03-02-1984,M,Dallas,Exner
269085,03-02-1984,M,SanDiego,Stuck
273264,03-02-1984,M,Chicago,
274624,05-02-1984,M,SanFrancisco,Klopfer
270669,06-02-1984,M,Detroit,Claybrook
267000,06-02-1984,F,NewYork,Brwon
272565,07-02-1984,F,Detroit,Saltzman
274305,07-02-1984,M,SanDiego,Turberville
270069,09-02-1984,F,Chicago,Ortego
268821,11-02-1984,M,Boston,Mummert
274603,11-02-1984,M,LosAngeles,Magill
272638,12-02-1984,M,Miami,Mirelez
274869,16-02-1984,F,Dallas,Aispuro
275231,18-02-1984,M,Detroit,Nicastro
272396,19-02-1984,F,NewYork,Starns
270725,22-02-1984,F,Chicago,Decola
268418,22-02-1984,M,SanFrancisco,Berman
270583,22-02-1984,F,Oklahoma,Flannigan
273615,24-02-1984,M,SanDiego,
270919,24-02-1984,F,Boston,Melancon
274432,27-02-1984,F,Detroit,Heyen
272478,27-02-1984,M,Detroit,Daluz
273203,29-02-1984,M,Detroit,Villela
269205,05-03-1984,M,Detroit,Libbey
269611,05-03-1984,F,Detroit,Adkins
268996,07-03-1984,F,SanFrancisco,Oddo
268259,08-03-1984,M,LosAngeles,Yager
271992,08-03-1984,M,SanDiego,Diller
271101,09-03-1984,F,Chicago,Freeborn
271439,11-03-1984,M,Miami,Judd
271789,13-03-1984,F,SanFrancisco,Nickell
269234,16-03-1984,F,Boston,Mcpherson
270647,16-03-1984,M,Dallas,Wheeless
274999,19-03-1984,M,NewYork,Seger
270714,20-03-1984,M,SanDiego,Pavon
273338,27-03-1984,F,Boston,Brisco
269582,02-04-1984,F,Detroit,Nosal
272191,03-04-1984,M,Detroit,
269208,04-04-1984,M,Detroit,Vasquez
272080,05-04-1984,F,NewYork,Malloy
272423,08-04-1984,F,Boston,Loredo
266990,08-04-1984,M,Chicago,Oakman
269819,09-04-1984,F,NewYork,Saur
272889,11-04-1984,F,Detroit,Scherrer
271808,11-04-1984,M,Oklahoma,Andreotti
274791,13-04-1984,F,Oklahoma,Eshleman
273332,14-04-1984,M,Boston,Kennard
272063,17-04-1984,M,NewYork,Bichrest
271374,17-04-1984,M,Oklahoma,Sayre
267284,20-04-1984,F,Boston,
267932,22-04-1984,F,Dallas,Ziebarth
269514,26-04-1984,M,Miami,Flagler
271183,26-04-1984,M,Detroit,Twiford
270022,27-04-1984,M,Miami,Brugger
268389,27-04-1984,F,Dallas,Tibbets
270759,29-04-1984,F,Detroit,Tell
273367,01-05-1984,F,Chicago,Dumlao
272498,02-05-1984,F,Oklahoma,Austria
271833,03-05-1984,F,SanFrancisco,Prigge
271659,03-05-1984,F,Chicago,Stancill
271132,05-05-1984,M,Dallas,Cree
274715,05-05-1984,F,NewYork,Lemons
270850,05-05-1984,M,SanFrancisco,Tierney
274374,06-05-1984,M,Detroit,Heather
274427,08-05-1984,F,Detroit,
271952,12-05-1984,M,LosAngeles,Johnston
266842,15-05-1984,F,Chicago,Nalls
269270,15-05-1984,F,Oklahoma,Degreenia
268150,15-05-1984,F,SanFrancisco,Gatto
267599,17-05-1984,M,NewYork,Olivier
273185,21-05-1984,F,Dallas,Mattison
266870,21-05-1984,F,LosAngeles,Achenbach
272514,22-05-1984,F,SanFrancisco,Ray
274187,23-05-1984,M,Oklahoma,Nosal
272210,23-05-1984,M,Detroit,Lynes
271479,23-05-1984,F,Boston,Padua
268015,23-05-1984,M,Oklahoma,Lover
267383,24-05-1984,M,Oklahoma,Jelley
270644,24-05-1984,F,Chicago,Zoller
267726,26-05-1984,M,NewYork,Gabriel
273661,26-05-1984,M,Miami,Hatcher
268956,28-05-1984,M,Boston,Eide
275025,29-05-1984,F,Oklahoma,Vaughn
274963,29-05-1984,M,LosAngeles,Keltz
270900,01-06-1984,M,NewYork,Mullan
273112,01-06-1984,M,NewYork,Twilley
267422,03-06-1984,M,NewYork,Mcgowan
275214,04-06-1984,M,Miami,Buzbee
271523,05-06-1984,F,Miami,Wiltse
270562,08-06-1984,M,Boston,Caudill
269228,09-06-1984,F,Boston,Blind
270551,09-06-1984,M,Oklahoma,Ferrier
268487,10-06-1984,F,Detroit,Thorp
273718,16-06-1984,M,SanDiego,Troiano
274975,19-06-1984,F,LosAngeles,Markow
270145,21-06-1984,M,Miami,Savarese
269788,23-06-1984,F,Chicago,Antoine
273509,25-06-1984,F,Boston,Mccaa
273801,26-06-1984,F,SanDiego,Bittner
272702,26-06-1984,F,Chicago,Bye
267122,27-06-1984,F,LosAngeles,Willman
275187,04-07-1984,F,LosAngeles,Pitcher
272299,04-07-1984,F,SanFrancisco,Dolph
269995,05-07-1984,M,SanFrancisco,Zinck
271269,06-07-1984,M,Oklahoma,Thetford
269192,06-07-1984,M,Chicago,Ellefson
269080,08-07-1984,M,NewYork,Owings
270008,08-07-1984,M,SanFrancisco,
269680,10-07-1984,M,Oklahoma,Whitby
267901,10-07-1984,M,LosAngeles,Fludd
273017,11-07-1984,M,LosAngeles,Music
269437,12-07-1984,M,Dallas,Seeger
269964,14-07-1984,F,Oklahoma,Fitzhugh
267898,14-07-1984,M,Oklahoma,Pesqueira
268755,15-07-1984,F,SanDiego,Corkill
270652,15-07-1984,M,Detroit,Verrett
270402,15-07-1984,M,Boston,Dewolf
273972,15-07-1984,M,Dallas,Pecora
271207,16-07-1984,F,Boston,Mcfarlin
267596,19-07-1984,M,LosAngeles,Toy
274158,21-07-1984,M,Boston,Deschamp
267291,22-07-1984,F,SanFrancisco,Esser
266883,23-07-1984,F,Oklahoma,Rosol
268857,27-07-1984,M,Boston,Volkmann
268457,29-07-1984,F,SanDiego,Guarino
270143,01-08-1984,F,Chicago,
273762,03-08-1984,M,Oklahoma,Grassi
269250,03-08-1984,M,NewYork,Clendenin
269302,03-08-1984,F,SanFrancisco,Seaver
271476,05-08-1984,M,Chicago,Ibarra
267763,09-08-1984,F,Chicago,Genovese
272618,09-08-1984,F,Detroit,Bernhardt
267951,10-08-1984,F,Miami,Borel
273417,11-08-1984,M,SanDiego,Groff
273240,16-08-1984,M,Boston,Nipper
269362,18-08-1984,M,Chicago,Hartson
268480,20-08-1984,M,Oklahoma,Millener
268012,20-08-1984,M,NewYork,
270187,25-08-1984,F,Chicago,Goodloe
270246,27-08-1984,M,NewYork,Finnerty
271757,28-08-1984,M,LosAngeles,Keo
274829,05-09-1984,F,Detroit,Vancleve
268550,06-09-1984,M,SanFrancisco,Ferber
273052,07-09-1984,F,Dallas,Richart
274304,08-09-1984,F,Detroit,Zayac
267407,11-09-1984,M,Chicago,Abbott
274568,12-09-1984,F,Miami,Carns
272470,12-09-1984,F,Miami,Lavelle
269050,15-09-1984,M,Chicago,Neisler
266865,15-09-1984,M,Miami,Vidrio
272262,17-09-1984,M,Dallas,Wanner
271255,18-09-1984,M,Miami,Pio
268127,23-09-1984,F,Dallas,Bean
270538,24-09-1984,M,SanFrancisco,Due
273572,25-09-1984,F,SanDiego,
267049,28-09-1984,M,Oklahoma,Stronach
275074,01-10-1984,F,NewYork,Bjornson
270926,02-10-1984,F,NewYork,Fausto
269754,02-10-1984,M,SanFrancisco,Loveless
268683,03-10-1984,M,SanDiego,Newhall
267043,04-10-1984,F,Dallas,Wanamaker
268615,07-10-1984,M,NewYork,Sheahan
270168,09-10-1984,M,LosAngeles,Cephus
271746,09-10-1984,F,Miami,Wurtz
270767,10-10-1984,M,Oklahoma,Lanier
267474,12-10-1984,M,Detroit,
274739,12-10-1984,M,SanFrancisco,Tome
267544,12-10-1984,M,LosAngeles,Range
272207,12-10-1984,F,Chicago,Smidt
271854,13-10-1984,F,Chicago,Mistretta
271204,14-10-1984,M,Dallas,Borges
270440,14-10-1984,F,SanFrancisco,Galgano
271437,14-10-1984,F,Boston,Ficklin
267825,16-10-1984,F,Miami,Lundy
275247,19-10-1984,F,SanFrancisco,Sharlow
269146,21-10-1984,M,Chicago,Murdoch
272316,21-10-1984,F,SanFrancisco,Pennel
270572,24-10-1984,M,SanFrancisco,Garnes
273886,26-10-1984,M,Boston,Hagar
269998,26-10-1984,F,Detroit,Barlow
269688,29-10-1984,F,SanFrancisco,Larose
268081,03-11-1984,F,Chicago,Beauchesne
272122,05-11-1984,M,SanFrancisco,Coryell
274130,09-11-1984,F,Miami,Delapaz
271954,10-11-1984,M,Miami,Medeiros
274143,12-11-1984,M,Oklahoma,Martensen
267610,18-11-1984,M,Dallas,Resto
268741,19-11-1984,F,Detroit,Hollenbach
273814,19-11-1984,M,Detroit,Cudney
273184,21-11-1984,F,Detroit,Rakowski
267555,22-11-1984,M,Chicago,Adan
268545,22-11-1984,M,Dallas,Robbs
270374,22-11-1984,M,Dallas,
268632,25-11-1984,M,Boston,Holz
270705,27-11-1984,M,Chicago,Maher
272663,29-11-1984,F,Oklahoma,Mccready
271880,01-12-1984,M,Oklahoma,Messmer
274877,02-12-1984,M,Boston,Zeiler
269718,02-12-1984,M,Miami,Perryman
272972,02-12-1984,F,Miami,Buesing
273454,04-12-1984,F,Dallas,Tindel
273341,05-12-1984,F,SanDiego,Degraffenreid
270424,05-12-1984,M,SanFrancisco,Vanderhoof
274182,06-12-1984,F,Detroit,Bouska
270842,07-12-1984,M,Detroit,Wetherell
273560,09-12-1984,M,Dallas,Stackpole
271525,10-12-1984,F,SanFrancisco,Raven
271308,12-12-1984,F,SanFrancisco,Youngquist
274948,16-12-1984,M,SanDiego,Ohern
274744,18-12-1984,M,NewYork,Deford
268849,18-12-1984,M,Oklahoma,Reinbold
271041,19-12-1984,F,SanFrancisco,Shepherd
269905,21-12-1984,F,Dallas,Straw
273999,22-12-1984,M,NewYork,Vann
275208,22-12-1984,M,Dallas,Heatherly
269726,23-12-1984,M,Miami,Kwiecien
272181,25-12-1984,F,Dallas,Piekarski
275117,28-12-1984,M,NewYork,Culligan
267802,29-12-1984,F,SanFrancisco,Fogarty
274994,29-12-1984,F,Boston,Dinkins
272462,02-01-1985,F,SanDiego,Varona
273317,04-01-1985,M,Dallas,Lufkin
273686,06-01-1985,F,Oklahoma,Jiggetts
271174,06-01-1985,F,NewYork,Postma
268837,06-01-1985,M,Dallas,Acey
268605,08-01-1985,M,Miami,Huling
271188,08-01-1985,M,LosAngeles,Thiry
268167,08-01-1985,F,NewYork,Alvis
267242,11-01-1985,F,SanDiego,Dry
270876,12-01-1985,M,SanFrancisco,Conkle
269897,13-01-1985,F,LosAngeles,Bruce
270778,18-01-1985,F,SanDiego,Rudloff
270345,18-01-1985,F,NewYork,Halfacre
267508,19-01-1985,M,Detroit,Seeber
273303,21-01-1985,M,Boston,Scull
269054,24-01-1985,M,NewYork,Coffelt
272833,28-01-1985,F,SanDiego,Bay
271414,02-02-1985,M,Miami,Rayo
267411,04-02-1985,M,LosAngeles,Bruneau
268011,04-02-1985,F,LosAngeles,Yocum
272999,05-02-1985,M,NewYork,Soltis
272841,06-02-1985,F,Boston,Melanson
270118,06-02-1985,M,NewYork,Wigington
274047,08-02-1985,F,SanFrancisco,Stephens
274944,08-02-1985,M,SanDiego,Days
268875,10-02-1985,F,Detroit,Paolucci
271981,10-02-1985,M,Dallas,Kosak
273699,11-02-1985,M,SanFrancisco,Minear
270044,12-02-1985,M,Boston,Smock
267883,13-02-1985,M,SanDiego,Rodenberger
268823,13-02-1985,M,Dallas,Curry
272021,14-02-1985,M,Detroit,Joye
267655,15-02-1985,F,LosAngeles,Omalley
269793,16-02-1985,F,Boston,Bogart
269683,17-02-1985,F,NewYork,Sarmiento
268393,19-02-1985,F,Oklahoma,Para
269664,21-02-1985,M,Detroit,Sapp
273817,23-02-1985,M,SanDiego,Corbell
273625,23-02-1985,M,LosAngeles,Leitner
272993,23-02-1985,F,Dallas,Cantor
267470,24-02-1985,M,NewYork,Laughridge
267683,26-02-1985,M,Oklahoma,Ruder
267929,27-02-1985,F,Miami,Skillman
273192,28-02-1985,F,Oklahoma,Reichel
274274,05-03-1985,M,SanDiego,Hoopes
273933,05-03-1985,F,Oklahoma,Troester
271106,07-03-1985,F,SanFrancisco,Sturdivant
267546,08-03-1985,F,SanFrancisco,Wu
270164,11-03-1985,M,SanDiego,Valenzuela
269862,12-03-1985,M,SanFrancisco,Saliba
268518,17-03-1985,M,Dallas,Hagood
267939,18-03-1985,F,Chicago,Finnell
271875,20-03-1985,F,LosAngeles,Morgenstern
268246,21-03-1985,F,Miami,Shanahan
274991,21-03-1985,M,SanDiego,Pullum
269634,22-03-1985,F,Detroit,Malatesta
271192,25-03-1985,M,SanFrancisco,Kirkham
270576,25-03-1985,F,NewYork,Corum
274694,27-03-1985,F,LosAngeles,Bernett
272911,29-03-1985,F,Chicago,Bramblett
267638,01-04-1985,F,Boston,Wetzler
273988,05-04-1985,M,Dallas,Liebel
271153,07-04-1985,F,Dallas,Beaulieu
269052,08-04-1985,M,Miami,Gaston
273995,09-04-1985,F,Chicago,Flick
269338,09-04-1985,F,SanDiego,Rodas
268994,10-04-1985,F,Oklahoma,Tallmadge
267780,11-04-1985,M,LosAngeles,Cheeks
272363,13-04-1985,F,SanDiego,Cimini
271766,13-04-1985,M,SanDiego,Badgett
269725,18-04-1985,F,Dallas,Wess
272978,19-04-1985,M,Oklahoma,Taul
269313,19-04-1985,F,SanDiego,Right
270985,22-04-1985,M,NewYork,Turcios
268376,23-04-1985,F,SanFrancisco,Glasgow
274853,24-04-1985,M,Detroit,Watchman
270998,24-04-1985,M,Chicago,Troyer
268951,27-04-1985,M,Oklahoma,
270396,01-05-1985,M,Dallas,Cockrum
273325,01-05-1985,M,SanFrancisco,Swan
272525,07-05-1985,F,Boston,Bumbalough
266927,08-05-1985,F,SanDiego,Canup
268345,10-05-1985,M,NewYork,Whitby
272387,10-05-1985,F,Boston,Eisenman
275165,10-05-1985,F,Miami,Pulver
269633,11-05-1985,M,LosAngeles,Fulop
272757,11-05-1985,M,Chicago,Creighton
266830,13-05-1985,M,Chicago,Hanneman
269181,14-05-1985,M,Chicago,Weisman
274756,15-05-1985,F,Miami,Perla
272278,17-05-1985,F,Dallas,Kaspar
267635,20-05-1985,M,SanDiego,Hudnall
268433,20-05-1985,M,Oklahoma,Aumick
270792,20-05-1985,F,Oklahoma,Furlong
268109,22-05-1985,M,Oklahoma,Wideman
271100,23-05-1985,F,Miami,Halliwell
267886,23-05-1985,F,NewYork,Myers
269947,24-05-1985,F,Miami,Jetter
273471,25-05-1985,M,SanFrancisco,Werth
268046,28-05-1985,M,Oklahoma,Davies
272467,29-05-1985,F,Detroit,Greely
272556,29-05-1985,M,LosAngeles,Schuman
267255,02-06-1985,F,SanFrancisco,Abel
271559,02-06-1985,F,Oklahoma,Cimini
271567,03-06-1985,F,Detroit,Tootle
268699,03-06-1985,F,Miami,Taube
269545,04-06-1985,M,LosAngeles,Gagnier
269337,05-06-1985,M,Dallas,Mcentire
267792,07-06-1985,M,Chicago,Kleven
273710,07-06-1985,M,Miami,Simmers
273695,07-06-1985,M,NewYork,Funderburg
272703,08-06-1985,F,LosAngeles,Rounds
275042,11-06-1985,M,Chicago,Sisler
273297,12-06-1985,F,Dallas,Holladay
267072,12-06-1985,M,SanDiego,Kenney
273248,15-06-1985,F,Miami,Winton
267044,16-06-1985,F,Miami,Treadwell
272440,16-06-1985,F,SanFrancisco,Devaney
269053,18-06-1985,M,Miami,Wymore
273627,18-06-1985,M,SanDiego,Bayne
267926,18-06-1985,M,Dallas,Dambrosia
274487,23-06-1985,F,NewYork,Rickman
274627,24-06-1985,M,LosAngeles,Ring
271561,25-06-1985,M,NewYork,Terhaar
270687,26-06-1985,M,Boston,Shifflett
269503,27-06-1985,M,Dallas,Litz
266785,29-06-1985,F,Dallas,Chmiel
271222,29-06-1985,M,Boston,Coddington
267991,29-06-1985,F,Detroit,Yann
271756,01-07-1985,F,Detroit,Braithwaite
274652,08-07-1985,M,SanDiego,Kistner
268329,08-07-1985,M,LosAngeles,Wolken
269561,10-07-1985,F,SanFrancisco,Grasso
269891,13-07-1985,F,Chicago,Boan
268690,16-07-1985,M,Chicago,Scotti
268873,17-07-1985,M,SanDiego,Kelton
270202,18-07-1985,F,Miami,Lone
268777,19-07-1985,M,Chicago,Lizaola
269081,21-07-1985,M,Detroit,Augusta
270137,21-07-1985,M,Detroit,Benningfield
268020,22-07-1985,F,LosAngeles,Stebbins
268722,22-07-1985,F,NewYork,Stoller
266872,24-07-1985,F,Chicago,Crosier
267804,25-07-1985,F,Dallas,Mccready
273977,25-07-1985,F,LosAngeles,Lenhardt
270241,25-07-1985,F,LosAngeles,Covert
270319,27-07-1985,F,NewYork,Magers
269827,29-07-1985,F,Chicago,Devries
268407,04-08-1985,F,Detroit,Leonhardt
273010,06-08-1985,F,SanFrancisco,Villalta
268848,10-08-1985,F,Dallas,Burson
266964,13-08-1985,M,LosAngeles,
270894,21-08-1985,F,SanFrancisco,Burkley
273666,22-08-1985,M,Dallas,Mcfarland
274751,23-08-1985,F,SanDiego,Brenton
267854,23-08-1985,M,Oklahoma,Branum
271143,24-08-1985,M,Dallas,Samms
267004,24-08-1985,M,Detroit,Dudgeon
269818,25-08-1985,F,Detroit,Gregoire
271119,26-08-1985,M,LosAngeles,Freese
269060,27-08-1985,M,NewYork,Satcher
273278,27-08-1985,F,Detroit,Propp
273411,28-08-1985,M,LosAngeles,Adcox
269948,03-09-1985,F,Boston,Kanagy
271318,03-09-1985,M,SanDiego,Bowlin
270783,04-09-1985,F,Boston,Minjares
268232,04-09-1985,F,Chicago,Furrow
275156,05-09-1985,M,Boston,Hennessee
274731,05-09-1985,M,Oklahoma,Morita
274805,07-09-1985,M,SanFrancisco,Soderquist
269134,10-09-1985,M,Chicago,Primus
267528,14-09-1985,F,Detroit,Archibald
275066,16-09-1985,M,SanFrancisco,Densmore
266857,18-09-1985,F,Chicago,Weinstock
268853,19-09-1985,M,Boston,Farner
275221,19-09-1985,M,Boston,Brasfield
274512,20-09-1985,F,Detroit,Barberio
267406,21-09-1985,M,Boston,Gonzalas
267420,22-09-1985,M,SanDiego,Abdalla
271736,23-09-1985,M,Miami,Biederman
272526,26-09-1985,M,Dallas,Beckmann
271917,27-09-1985,M,LosAngeles,Alameda
272474,28-09-1985,F,SanDiego,Schimke
268746,28-09-1985,F,Chicago,Albertini
275070,01-10-1985,M,SanDiego,Clyburn
275218,04-10-1985,M,NewYork,Rakow
274075,06-10-1985,M,SanDiego,Lintner
269484,09-10-1985,F,Detroit,Saylors
271978,10-10-1985,F,Miami,Weisman
269194,11-10-1985,M,Miami,Arnott
273194,11-10-1985,F,NewYork,Tipping
266856,11-10-1985,M,Chicago,Rodriques
271913,15-10-1985,F,Detroit,Torrence
273197,16-10-1985,M,NewYork,Rouse
273410,16-10-1985,F,NewYork,Hu
271583,25-10-1985,F,NewYork,Lamantia
273342,25-10-1985,F,Miami,Mccool
267983,27-10-1985,M,Chicago,Grantham
274842,28-10-1985,F,Dallas,Imai
273854,01-11-1985,F,Dallas,Alexis
273590,01-11-1985,F,Miami,Chynoweth
270095,02-11-1985,M,Chicago,Krieger
270165,03-11-1985,F,Boston,Caines
268977,04-11-1985,M,Miami,Leisy
268199,05-11-1985,M,LosAngeles,Watrous
272176,10-11-1985,F,SanFrancisco,Ver
270456,10-11-1985,F,Dallas,Scroggins
275009,11-11-1985,F,Miami,Absher
274526,11-11-1985,M,Dallas,Emmons
274060,13-11-1985,M,SanFrancisco,Montana
272425,16-11-1985,F,Dallas,Slaugh
270569,19-11-1985,M,Boston,Edick
268806,22-11-1985,F,Boston,Skow
274608,23-11-1985,M,Chicago,Thomas
269043,24-11-1985,F,SanDiego,
272693,24-11-1985,M,Miami,Arboleda
271391,24-11-1985,F,Chicago,Abe
270086,25-11-1985,F,Detroit,Shaughnessy
268089,29-11-1985,F,Chicago,Solt
274403,29-11-1985,F,NewYork,Mcgrew
274544,29-11-1985,F,Boston,Glazer
275216,01-12-1985,F,Miami,Priester
274470,02-12-1985,F,Oklahoma,Sorrels
269795,02-12-1985,M,Boston,Vitolo
269442,04-12-1985,M,Detroit,Yokota
270123,04-12-1985,F,LosAngeles,Dunmire
275056,05-12-1985,M,NewYork,Ramsdell
272528,06-12-1985,M,Detroit,Pelosi
267838,06-12-1985,M,LosAngeles,Towry
267196,08-12-1985,M,Boston,Eder
272604,08-12-1985,F,Chicago,Wiltshire
267727,10-12-1985,F,NewYork,Vancleave
271245,11-12-1985,M,SanFrancisco,Boan
273428,12-12-1985,F,Miami,Cartledge
270053,12-12-1985,M,Oklahoma,Kapoor
266881,15-12-1985,M,Boston,Krings
274858,17-12-1985,F,Boston,Devlin
271058,18-12-1985,M,Miami,Perone
268266,19-12-1985,M,LosAngeles,Granado
267268,21-12-1985,M,SanDiego,Huggett
271737,22-12-1985,M,Miami,Defore
271603,24-12-1985,M,Dallas,Mcclean
270550,24-12-1985,F,SanDiego,Rodriques
272116,25-12-1985,F,Dallas,Leech
269650,26-12-1985,M,NewYork,Peele
268025,28-12-1985,M,Miami,Weatherbee
270253,28-12-1985,M,NewYork,Lightford
272322,29-12-1985,M,SanFrancisco,Pitcock
269572,10-01-1986,M,Detroit,Neal
272208,15-01-1986,M,Oklahoma,Armes
267700,16-01-1986,F,Oklahoma,Finneran
274267,20-01-1986,F,Boston,Stepney
272463,21-01-1986,F,LosAngeles,Seltzer
274407,22-01-1986,M,LosAngeles,Oatis
270184,27-01-1986,M,Miami,Rothe
275138,28-01-1986,M,SanFrancisco,Torgeson
274758,02-02-1986,M,SanFrancisco,Stonecipher
269849,02-02-1986,M,SanDiego,Freund
270110,03-02-1986,M,Dallas,Krieg
267224,03-02-1986,F,SanDiego,Weiler
269673,04-02-1986,F,Oklahoma,Tharpe
273519,12-02-1986,M,NewYork,Klemme
268879,13-02-1986,M,Detroit,Toledo
268941,14-02-1986,F,SanFrancisco,Tarr
268590,15-02-1986,F,LosAngeles,Mosley
274147,16-02-1986,M,Detroit,Meaders
274247,17-02-1986,F,Chicago,Hammill
268557,17-02-1986,M,Detroit,Strobel
274343,18-02-1986,F,Boston,Verde
273419,18-02-1986,F,Boston,Sprankle
271200,20-02-1986,M,Chicago,Minton
270752,23-02-1986,M,Miami,Bulfer
266921,26-02-1986,F,Dallas,Harrell
271807,28-02-1986,F,Oklahoma,Neihoff
268567,01-03-1986,F,Chicago,Dewar
273703,02-03-1986,F,Chicago,Nelligan
269593,06-03-1986,M,Detroit,Steffens
272775,08-03-1986,M,SanFrancisco,Canales
272414,09-03-1986,F,Dallas,Mehr
267933,09-03-1986,M,SanFrancisco,
271576,10-03-1986,M,Miami,Davilla
271285,10-03-1986,M,Chicago,Ardoin
267480,11-03-1986,M,Dallas,Weitzel
274148,12-03-1986,F,Oklahoma,Fragale
269273,13-03-1986,F,LosAngeles,Ybarbo
272717,13-03-1986,F,Detroit,Duda
272488,15-03-1986,F,SanFrancisco,Irick
270088,16-03-1986,F,SanDiego,Geraci
267414,17-03-1986,M,Miami,Needles
271212,20-03-1986,M,Oklahoma,Liechty
268566,23-03-1986,F,Detroit,Grimm
270519,24-03-1986,F,Boston,Crowther
269286,24-03-1986,M,Chicago,Files
267866,25-03-1986,M,Miami,Mccaster
274302,26-03-1986,F,Oklahoma,River
274213,27-03-1986,M,Miami,Primeaux
268656,01-04-1986,M,Chicago,Colegrove
